user_id,date,group,purchase,price
824102,2021-01-19,B,0,0
935534,2021-01-12,B,0,0
920301,2021-01-24,B,0,0
853119,2021-01-19,A,0,0
797421,2021-01-11,B,0,0
635154,2021-01-03,A,0,0
888482,2021-01-19,A,0,0
747188,2021-01-15,A,0,0
833702,2021-01-24,B,0,0
701543,2021-01-04,B,0,0
880143,2021-01-19,A,0,0
773008,2021-01-09,B,0,0
726976,2021-01-04,B,0,0
764941,2021-01-03,A,0,0
694057,2021-01-23,B,0,0
908693,2021-01-06,A,0,0
852614,2021-01-12,A,0,0
944550,2021-01-21,B,0,0
711268,2021-01-05,B,0,0
768181,2021-01-16,B,0,0
689204,2021-01-10,A,0,0
930284,2021-01-06,B,0,0
812552,2021-01-04,B,0,0
762739,2021-01-19,A,0,0
871944,2021-01-06,A,0,0
875994,2021-01-24,B,0,0
903687,2021-01-22,A,0,0
906786,2021-01-21,B,0,0
887731,2021-01-15,B,0,0
640116,2021-01-21,A,0,0
869290,2021-01-14,B,0,0
707532,2021-01-23,A,1,200000
760265,2021-01-11,A,0,0
655010,2021-01-18,B,0,0
784400,2021-01-15,B,1,200000
719009,2021-01-07,B,0,0
660002,2021-01-16,B,0,0
767064,2021-01-17,B,0,0
886830,2021-01-16,A,0,0
764916,2021-01-24,B,0,0
693140,2021-01-02,B,0,0
911983,2021-01-11,A,0,0
808061,2021-01-17,A,0,0
796578,2021-01-08,B,0,0
930865,2021-01-03,B,0,0
829833,2021-01-11,A,0,0
752973,2021-01-11,A,0,0
858976,2021-01-20,A,0,0
659985,2021-01-08,A,0,0
826599,2021-01-02,B,0,0
821422,2021-01-04,A,0,0
755908,2021-01-23,A,0,0
798362,2021-01-04,A,0,0
902773,2021-01-02,A,0,0
737898,2021-01-18,B,1,10000
658809,2021-01-15,B,0,0
880225,2021-01-21,A,0,0
787600,2021-01-13,A,0,0
865494,2021-01-14,A,0,0
810730,2021-01-03,A,0,0
796939,2021-01-18,B,0,0
924005,2021-01-20,A,0,0
836050,2021-01-07,B,0,0
774558,2021-01-22,A,0,0
763636,2021-01-23,B,1,60000
831616,2021-01-17,A,0,0
868233,2021-01-15,B,0,0
666130,2021-01-23,B,0,0
792461,2021-01-11,B,1,100000
749252,2021-01-12,B,0,0
648268,2021-01-08,B,0,0
807496,2021-01-20,A,0,0
884354,2021-01-08,B,0,0
864537,2021-01-14,B,0,0
802450,2021-01-03,A,0,0
854258,2021-01-19,B,0,0
659823,2021-01-23,B,0,0
885915,2021-01-19,A,0,0
828469,2021-01-09,B,0,0
800199,2021-01-13,B,0,0
842405,2021-01-06,B,0,0
698804,2021-01-18,A,0,0
726599,2021-01-17,B,0,0
735382,2021-01-17,A,0,0
793518,2021-01-15,A,0,0
917222,2021-01-15,B,1,100000
672573,2021-01-23,A,0,0
735684,2021-01-19,B,0,0
898958,2021-01-02,A,0,0
886109,2021-01-06,A,0,0
698053,2021-01-20,A,0,0
666006,2021-01-10,A,0,0
908869,2021-01-09,B,0,0
903520,2021-01-10,A,0,0
672120,2021-01-08,A,0,0
660806,2021-01-23,A,0,0
659993,2021-01-11,A,0,0
843489,2021-01-10,B,0,0
877982,2021-01-04,A,0,0
800498,2021-01-04,A,0,0
884040,2021-01-18,B,0,0
675502,2021-01-04,B,1,60000
895212,2021-01-22,A,0,0
797406,2021-01-21,B,0,0
854695,2021-01-11,B,0,0
830595,2021-01-05,A,0,0
780153,2021-01-14,B,0,0
731278,2021-01-14,B,0,0
777511,2021-01-19,B,1,100000
761403,2021-01-09,A,0,0
630255,2021-01-10,A,0,0
898702,2021-01-10,A,0,0
803095,2021-01-10,A,0,0
939594,2021-01-15,B,0,0
715722,2021-01-13,B,0,0
938939,2021-01-09,B,0,0
896290,2021-01-24,A,0,0
841875,2021-01-16,B,0,0
779791,2021-01-09,A,1,200000
804986,2021-01-15,B,0,0
904286,2021-01-07,B,0,0
675355,2021-01-18,B,0,0
896070,2021-01-07,B,0,0
903434,2021-01-17,A,0,0
844488,2021-01-16,A,0,0
796066,2021-01-04,A,0,0
858636,2021-01-18,B,0,0
755080,2021-01-07,B,0,0
796135,2021-01-19,B,0,0
747696,2021-01-13,A,0,0
863677,2021-01-08,B,1,10000
727548,2021-01-03,B,0,0
763099,2021-01-10,A,0,0
919663,2021-01-05,B,0,0
854791,2021-01-09,B,0,0
881527,2021-01-18,A,0,0
765187,2021-01-16,B,0,0
795544,2021-01-21,B,0,0
901963,2021-01-12,B,0,0
743875,2021-01-21,B,0,0
772570,2021-01-16,B,0,0
637798,2021-01-15,A,0,0
916852,2021-01-19,B,0,0
670030,2021-01-13,B,0,0
665244,2021-01-17,A,1,60000
867781,2021-01-11,A,1,10000
774366,2021-01-19,B,0,0
760866,2021-01-03,B,0,0
635937,2021-01-12,A,0,0
754404,2021-01-21,B,0,0
683892,2021-01-04,A,0,0
802169,2021-01-03,B,0,0
810628,2021-01-17,B,0,0
748781,2021-01-11,B,0,0
663872,2021-01-07,A,0,0
774191,2021-01-17,B,0,0
685899,2021-01-23,A,0,0
812680,2021-01-17,A,0,0
872562,2021-01-24,B,0,0
830170,2021-01-13,A,0,0
851439,2021-01-23,B,0,0
900098,2021-01-20,A,0,0
810290,2021-01-23,B,0,0
886078,2021-01-12,B,0,0
826327,2021-01-09,A,0,0
815844,2021-01-17,B,0,0
781519,2021-01-24,B,0,0
665049,2021-01-12,B,0,0
919450,2021-01-20,B,0,0
749244,2021-01-09,B,1,10000
796847,2021-01-23,A,0,0
919674,2021-01-10,A,0,0
780567,2021-01-06,A,1,100000
898290,2021-01-11,B,0,0
681563,2021-01-04,A,0,0
897245,2021-01-10,B,0,0
688477,2021-01-14,A,0,0
769426,2021-01-02,B,0,0
651936,2021-01-07,B,0,0
817927,2021-01-10,A,0,0
735910,2021-01-11,A,0,0
896197,2021-01-23,B,0,0
668007,2021-01-07,A,0,0
773867,2021-01-11,B,1,10000
875990,2021-01-10,A,0,0
863611,2021-01-17,B,0,0
883650,2021-01-15,A,0,0
891128,2021-01-13,A,0,0
676987,2021-01-20,A,0,0
699186,2021-01-09,B,0,0
729749,2021-01-04,B,0,0
821533,2021-01-16,B,0,0
730898,2021-01-03,B,0,0
729432,2021-01-17,A,0,0
829980,2021-01-16,B,1,100000
752472,2021-01-17,B,0,0
656656,2021-01-07,B,0,0
696809,2021-01-14,A,0,0
690574,2021-01-23,B,0,0
881632,2021-01-11,B,0,0
785688,2021-01-14,A,0,0
661109,2021-01-23,B,0,0
807430,2021-01-09,B,1,60000
927663,2021-01-08,A,0,0
934716,2021-01-16,B,0,0
724315,2021-01-05,B,0,0
877855,2021-01-07,B,1,150000
696183,2021-01-11,B,0,0
753497,2021-01-18,B,0,0
701495,2021-01-03,A,0,0
940856,2021-01-07,A,0,0
914361,2021-01-17,A,0,0
900608,2021-01-14,B,0,0
646879,2021-01-13,A,0,0
720705,2021-01-15,A,0,0
783138,2021-01-03,A,0,0
880860,2021-01-09,B,0,0
896383,2021-01-13,B,0,0
810779,2021-01-23,B,0,0
873423,2021-01-08,B,0,0
930717,2021-01-12,A,0,0
648861,2021-01-15,B,0,0
640284,2021-01-17,B,1,150000
762362,2021-01-16,B,0,0
667292,2021-01-05,A,0,0
746644,2021-01-05,B,0,0
721501,2021-01-23,A,0,0
688326,2021-01-09,B,0,0
816403,2021-01-09,A,0,0
831681,2021-01-05,A,0,0
838987,2021-01-09,B,0,0
649832,2021-01-19,A,0,0
733934,2021-01-14,B,0,0
924015,2021-01-17,B,0,0
641862,2021-01-02,B,0,0
772337,2021-01-08,B,0,0
787172,2021-01-05,B,0,0
915892,2021-01-03,A,0,0
939770,2021-01-08,A,0,0
691914,2021-01-19,B,0,0
824796,2021-01-21,B,0,0
785789,2021-01-13,A,0,0
838127,2021-01-17,A,0,0
906075,2021-01-18,B,0,0
903061,2021-01-10,B,0,0
755005,2021-01-24,A,0,0
858076,2021-01-19,A,0,0
851773,2021-01-07,B,0,0
630400,2021-01-22,B,0,0
726430,2021-01-16,A,1,10000
708954,2021-01-20,B,0,0
916805,2021-01-11,B,0,0
866024,2021-01-23,B,0,0
802168,2021-01-22,B,0,0
652024,2021-01-21,B,0,0
798567,2021-01-07,A,0,0
676012,2021-01-20,B,0,0
661239,2021-01-11,B,0,0
691208,2021-01-03,B,0,0
657810,2021-01-11,B,0,0
757529,2021-01-09,B,0,0
639288,2021-01-05,B,0,0
708104,2021-01-11,A,0,0
874577,2021-01-18,A,0,0
680825,2021-01-11,A,0,0
834441,2021-01-04,B,0,0
724177,2021-01-14,B,0,0
876593,2021-01-11,A,0,0
813161,2021-01-08,A,0,0
768255,2021-01-09,A,0,0
721194,2021-01-08,B,0,0
682544,2021-01-11,B,0,0
851377,2021-01-21,A,0,0
696414,2021-01-07,B,0,0
645112,2021-01-03,B,0,0
736146,2021-01-04,B,0,0
731344,2021-01-07,A,1,10000
838357,2021-01-03,A,0,0
723851,2021-01-05,A,0,0
714592,2021-01-22,A,1,60000
657778,2021-01-05,A,1,100000
914498,2021-01-18,B,0,0
639677,2021-01-11,B,0,0
769950,2021-01-21,A,0,0
757664,2021-01-04,B,1,150000
843680,2021-01-14,A,0,0
890903,2021-01-11,B,1,10000
679511,2021-01-07,A,0,0
754986,2021-01-11,B,0,0
733968,2021-01-14,B,0,0
762185,2021-01-22,A,0,0
945148,2021-01-19,B,0,0
742630,2021-01-22,B,0,0
669998,2021-01-23,A,1,60000
714114,2021-01-19,A,0,0
876230,2021-01-22,B,0,0
795378,2021-01-15,B,0,0
902398,2021-01-10,A,0,0
747505,2021-01-24,B,0,0
652662,2021-01-23,A,0,0
908809,2021-01-06,A,0,0
913126,2021-01-03,B,0,0
676088,2021-01-24,B,0,0
721926,2021-01-04,B,0,0
877565,2021-01-07,B,0,0
750438,2021-01-19,B,0,0
906732,2021-01-05,B,0,0
921910,2021-01-18,B,0,0
864339,2021-01-20,B,0,0
715408,2021-01-21,A,0,0
699074,2021-01-20,A,1,60000
915814,2021-01-06,A,0,0
849480,2021-01-09,A,0,0
637318,2021-01-19,B,0,0
711611,2021-01-19,B,0,0
718480,2021-01-20,B,0,0
926964,2021-01-10,A,0,0
913648,2021-01-08,B,0,0
929950,2021-01-23,B,0,0
715048,2021-01-19,A,0,0
773519,2021-01-04,A,0,0
644536,2021-01-10,A,1,10000
903335,2021-01-06,A,0,0
821740,2021-01-17,A,0,0
781051,2021-01-15,B,0,0
780909,2021-01-19,B,0,0
880606,2021-01-19,B,0,0
907741,2021-01-19,A,0,0
886185,2021-01-16,B,0,0
744685,2021-01-10,A,0,0
666363,2021-01-15,A,0,0
782718,2021-01-18,A,0,0
885551,2021-01-23,B,0,0
847185,2021-01-09,A,0,0
839382,2021-01-08,B,0,0
830025,2021-01-22,B,0,0
704404,2021-01-22,B,0,0
756252,2021-01-11,B,0,0
680500,2021-01-14,A,0,0
709321,2021-01-18,A,0,0
665552,2021-01-15,B,0,0
646282,2021-01-19,B,0,0
787387,2021-01-04,B,1,150000
765334,2021-01-14,B,0,0
832731,2021-01-24,A,0,0
668619,2021-01-09,B,0,0
678670,2021-01-04,B,0,0
694410,2021-01-06,B,0,0
782544,2021-01-13,B,0,0
730676,2021-01-04,A,0,0
900388,2021-01-09,A,0,0
658386,2021-01-04,A,0,0
657970,2021-01-06,A,0,0
878508,2021-01-22,A,1,100000
714098,2021-01-04,A,0,0
741686,2021-01-10,B,0,0
856448,2021-01-18,A,0,0
829194,2021-01-13,A,0,0
721064,2021-01-16,B,0,0
897918,2021-01-18,B,0,0
807562,2021-01-13,A,0,0
671468,2021-01-16,B,0,0
790246,2021-01-22,B,0,0
771883,2021-01-08,A,0,0
899276,2021-01-14,B,0,0
824618,2021-01-05,B,0,0
660926,2021-01-05,A,0,0
667119,2021-01-04,A,1,150000
697356,2021-01-12,A,0,0
879007,2021-01-20,A,0,0
926878,2021-01-04,B,0,0
785262,2021-01-21,A,0,0
634675,2021-01-05,B,0,0
778842,2021-01-20,B,0,0
761766,2021-01-07,A,0,0
870552,2021-01-10,A,1,60000
672393,2021-01-12,B,1,100000
852892,2021-01-04,B,0,0
640351,2021-01-14,A,0,0
812229,2021-01-23,A,0,0
808844,2021-01-20,A,0,0
805774,2021-01-04,A,0,0
692161,2021-01-17,A,0,0
711052,2021-01-16,B,0,0
862241,2021-01-06,A,0,0
833044,2021-01-12,A,0,0
708112,2021-01-15,B,0,0
693959,2021-01-13,A,0,0
784584,2021-01-15,A,0,0
688852,2021-01-04,A,0,0
944129,2021-01-21,A,1,10000
794702,2021-01-12,A,0,0
873282,2021-01-21,B,0,0
871346,2021-01-02,A,0,0
824001,2021-01-10,A,0,0
834473,2021-01-02,B,0,0
856965,2021-01-04,A,0,0
893811,2021-01-17,A,0,0
889555,2021-01-02,B,0,0
928962,2021-01-13,B,0,0
822171,2021-01-09,B,0,0
930287,2021-01-19,A,0,0
792134,2021-01-13,B,0,0
712690,2021-01-06,B,0,0
903022,2021-01-12,B,0,0
942472,2021-01-21,B,1,200000
693331,2021-01-03,A,0,0
861052,2021-01-04,A,1,150000
934051,2021-01-08,B,0,0
881403,2021-01-19,B,0,0
908833,2021-01-17,A,0,0
776837,2021-01-04,A,0,0
763621,2021-01-05,B,0,0
906425,2021-01-23,A,1,150000
670820,2021-01-09,A,0,0
914938,2021-01-22,B,0,0
705488,2021-01-04,B,0,0
643869,2021-01-07,B,0,0
819637,2021-01-11,B,0,0
803820,2021-01-09,A,0,0
725388,2021-01-03,B,0,0
688725,2021-01-16,B,1,10000
836685,2021-01-07,A,1,150000
838235,2021-01-21,B,0,0
933993,2021-01-11,A,0,0
684505,2021-01-08,B,0,0
745719,2021-01-10,B,0,0
679265,2021-01-07,A,0,0
915373,2021-01-16,B,0,0
728304,2021-01-09,A,0,0
850503,2021-01-07,A,0,0
798991,2021-01-06,A,0,0
664714,2021-01-15,A,0,0
735607,2021-01-23,A,0,0
778475,2021-01-14,A,1,10000
636020,2021-01-05,A,0,0
637375,2021-01-20,A,0,0
752102,2021-01-06,B,0,0
649881,2021-01-16,A,0,0
813675,2021-01-23,A,0,0
665183,2021-01-10,B,0,0
865237,2021-01-05,A,0,0
642254,2021-01-09,B,0,0
819440,2021-01-15,A,0,0
788359,2021-01-05,B,0,0
902563,2021-01-09,A,0,0
809083,2021-01-04,B,0,0
877523,2021-01-08,B,0,0
668616,2021-01-21,B,0,0
848452,2021-01-20,A,1,10000
752158,2021-01-04,B,0,0
797615,2021-01-05,B,0,0
769996,2021-01-19,B,0,0
632430,2021-01-08,A,1,10000
667356,2021-01-16,A,0,0
883716,2021-01-18,A,0,0
837766,2021-01-08,A,1,10000
638217,2021-01-07,B,0,0
887409,2021-01-24,A,0,0
915292,2021-01-21,B,0,0
757017,2021-01-14,B,0,0
850405,2021-01-15,B,0,0
901065,2021-01-22,B,0,0
825779,2021-01-08,A,0,0
754451,2021-01-15,A,0,0
801037,2021-01-06,B,0,0
923900,2021-01-15,B,0,0
710187,2021-01-21,A,0,0
677444,2021-01-04,A,0,0
926722,2021-01-15,B,0,0
869350,2021-01-13,B,0,0
884739,2021-01-03,B,0,0
899897,2021-01-13,A,0,0
852675,2021-01-14,A,0,0
831204,2021-01-19,B,0,0
688340,2021-01-17,B,0,0
657202,2021-01-21,B,0,0
646092,2021-01-03,B,1,100000
682074,2021-01-07,A,0,0
768503,2021-01-03,B,0,0
658636,2021-01-16,A,1,60000
686201,2021-01-11,B,0,0
756570,2021-01-12,B,0,0
810354,2021-01-23,B,1,10000
653625,2021-01-04,B,0,0
932450,2021-01-09,A,0,0
711356,2021-01-22,A,0,0
908570,2021-01-04,A,1,100000
652804,2021-01-15,B,0,0
764385,2021-01-23,B,1,60000
792500,2021-01-04,B,1,100000
897819,2021-01-20,A,1,150000
744312,2021-01-07,A,0,0
648252,2021-01-13,B,1,100000
789319,2021-01-21,B,0,0
760483,2021-01-05,A,0,0
805956,2021-01-05,A,0,0
749018,2021-01-24,A,0,0
785051,2021-01-17,A,0,0
886041,2021-01-03,B,0,0
805500,2021-01-13,B,0,0
753825,2021-01-19,B,0,0
863621,2021-01-17,B,0,0
671337,2021-01-14,B,0,0
838879,2021-01-04,B,1,10000
808897,2021-01-02,B,0,0
837780,2021-01-19,A,1,10000
656445,2021-01-12,B,0,0
852199,2021-01-03,B,1,10000
788921,2021-01-12,B,0,0
725262,2021-01-09,B,0,0
781165,2021-01-14,A,0,0
654458,2021-01-19,A,0,0
785294,2021-01-15,A,1,60000
821277,2021-01-16,B,0,0
857303,2021-01-10,A,0,0
877859,2021-01-04,B,0,0
727254,2021-01-08,A,1,100000
829710,2021-01-04,A,0,0
679151,2021-01-13,A,0,0
854464,2021-01-19,A,0,0
787538,2021-01-07,A,1,10000
653241,2021-01-24,A,0,0
822405,2021-01-14,A,1,10000
899417,2021-01-20,A,0,0
780722,2021-01-15,A,0,0
685977,2021-01-14,A,0,0
723472,2021-01-13,B,0,0
756871,2021-01-16,B,0,0
877708,2021-01-23,B,0,0
741496,2021-01-19,B,0,0
902644,2021-01-06,B,0,0
643918,2021-01-04,B,0,0
645295,2021-01-07,A,0,0
860048,2021-01-12,A,0,0
717356,2021-01-11,B,0,0
861494,2021-01-20,A,0,0
669045,2021-01-02,B,0,0
887332,2021-01-22,A,0,0
649807,2021-01-19,A,0,0
832052,2021-01-16,B,0,0
753982,2021-01-08,A,0,0
726898,2021-01-20,B,0,0
770634,2021-01-24,B,0,0
754651,2021-01-19,B,0,0
881493,2021-01-14,A,0,0
857088,2021-01-20,A,0,0
637736,2021-01-24,A,0,0
769592,2021-01-19,B,1,100000
633024,2021-01-09,A,0,0
640026,2021-01-18,A,0,0
941016,2021-01-20,A,0,0
857889,2021-01-16,B,0,0
927212,2021-01-21,B,0,0
754449,2021-01-16,B,0,0
748941,2021-01-11,A,0,0
651850,2021-01-15,A,0,0
851723,2021-01-08,A,0,0
677228,2021-01-20,B,0,0
795707,2021-01-10,A,0,0
669141,2021-01-14,B,1,10000
736826,2021-01-23,B,0,0
789690,2021-01-14,B,0,0
635714,2021-01-13,A,0,0
886481,2021-01-19,A,0,0
728478,2021-01-21,A,1,60000
715645,2021-01-03,A,0,0
819741,2021-01-19,B,0,0
901404,2021-01-22,B,0,0
747779,2021-01-09,A,0,0
752359,2021-01-08,B,0,0
650906,2021-01-05,A,0,0
782064,2021-01-03,A,0,0
673505,2021-01-10,A,0,0
828413,2021-01-17,B,0,0
854691,2021-01-18,A,1,60000
891406,2021-01-16,A,0,0
685578,2021-01-11,B,1,150000
866593,2021-01-23,B,0,0
903035,2021-01-09,A,0,0
756190,2021-01-22,A,0,0
721174,2021-01-08,A,0,0
908761,2021-01-16,B,1,100000
673689,2021-01-11,B,0,0
833610,2021-01-20,B,0,0
916094,2021-01-17,B,0,0
753777,2021-01-05,A,0,0
806996,2021-01-24,A,0,0
723196,2021-01-13,A,0,0
660308,2021-01-09,B,0,0
756646,2021-01-03,A,0,0
858922,2021-01-11,B,1,10000
933519,2021-01-10,A,0,0
697981,2021-01-24,B,0,0
765222,2021-01-07,A,1,10000
698757,2021-01-04,B,1,10000
900569,2021-01-17,A,0,0
874868,2021-01-11,B,0,0
943094,2021-01-21,B,0,0
662264,2021-01-03,B,0,0
933160,2021-01-16,B,0,0
822319,2021-01-14,B,0,0
661679,2021-01-07,A,0,0
860471,2021-01-17,B,0,0
850724,2021-01-13,A,0,0
683635,2021-01-04,A,0,0
682986,2021-01-06,B,0,0
706605,2021-01-17,B,0,0
717227,2021-01-08,A,0,0
881800,2021-01-22,A,1,10000
721218,2021-01-05,B,0,0
763499,2021-01-16,B,0,0
732509,2021-01-11,B,1,10000
817953,2021-01-04,A,0,0
707736,2021-01-05,B,0,0
919915,2021-01-02,B,0,0
708573,2021-01-13,A,0,0
749942,2021-01-23,B,0,0
895382,2021-01-15,A,0,0
715703,2021-01-05,A,0,0
819428,2021-01-22,A,0,0
832273,2021-01-14,B,0,0
851329,2021-01-08,B,0,0
880502,2021-01-08,B,0,0
640188,2021-01-05,A,0,0
887802,2021-01-23,A,0,0
742028,2021-01-04,B,0,0
751387,2021-01-10,A,0,0
855951,2021-01-22,B,0,0
873308,2021-01-17,A,0,0
635677,2021-01-04,B,0,0
801784,2021-01-12,B,0,0
732378,2021-01-24,A,0,0
795612,2021-01-12,A,1,150000
941857,2021-01-14,A,0,0
744595,2021-01-20,A,0,0
733241,2021-01-05,B,0,0
858206,2021-01-23,A,0,0
772638,2021-01-12,A,0,0
685836,2021-01-07,A,0,0
927563,2021-01-05,A,0,0
771701,2021-01-11,B,1,60000
831203,2021-01-13,B,0,0
791909,2021-01-09,A,0,0
850823,2021-01-19,A,1,10000
941555,2021-01-09,B,0,0
775658,2021-01-24,A,0,0
875394,2021-01-06,B,1,100000
804609,2021-01-12,A,0,0
669769,2021-01-21,A,0,0
684097,2021-01-12,B,1,10000
708231,2021-01-04,B,0,0
743367,2021-01-22,A,0,0
653262,2021-01-07,B,0,0
860458,2021-01-06,B,0,0
841965,2021-01-10,B,0,0
868688,2021-01-03,B,0,0
829975,2021-01-18,A,0,0
945793,2021-01-12,A,0,0
891560,2021-01-08,A,0,0
797494,2021-01-18,B,0,0
838477,2021-01-12,A,0,0
649451,2021-01-06,B,0,0
900078,2021-01-12,A,0,0
726180,2021-01-06,A,0,0
819066,2021-01-18,B,0,0
687480,2021-01-12,B,0,0
674356,2021-01-23,A,0,0
872764,2021-01-08,B,1,100000
667001,2021-01-07,A,0,0
677577,2021-01-23,B,0,0
759416,2021-01-18,B,0,0
838435,2021-01-17,A,1,60000
933293,2021-01-05,B,0,0
938333,2021-01-11,A,0,0
902299,2021-01-10,A,0,0
944887,2021-01-03,A,0,0
831271,2021-01-12,A,0,0
814804,2021-01-14,B,1,150000
637765,2021-01-04,B,0,0
740821,2021-01-21,B,1,60000
757010,2021-01-11,B,0,0
810520,2021-01-13,A,0,0
671824,2021-01-08,B,1,10000
768605,2021-01-04,A,0,0
665273,2021-01-08,A,1,60000
844009,2021-01-08,B,0,0
690881,2021-01-16,B,0,0
767645,2021-01-04,B,0,0
794943,2021-01-13,B,0,0
878627,2021-01-13,A,0,0
887991,2021-01-04,A,0,0
898393,2021-01-04,A,1,10000
897472,2021-01-14,B,0,0
643658,2021-01-21,B,0,0
864192,2021-01-22,B,0,0
700451,2021-01-03,B,0,0
832560,2021-01-08,A,1,150000
745220,2021-01-06,B,0,0
918953,2021-01-23,A,0,0
634290,2021-01-06,B,0,0
804076,2021-01-23,B,0,0
837791,2021-01-08,A,0,0
867223,2021-01-22,A,1,10000
758868,2021-01-20,B,0,0
899533,2021-01-16,B,1,10000
654116,2021-01-19,A,0,0
652752,2021-01-06,B,0,0
898503,2021-01-10,B,0,0
641687,2021-01-19,A,0,0
663795,2021-01-22,B,0,0
786644,2021-01-16,B,0,0
928166,2021-01-13,B,0,0
675098,2021-01-21,B,0,0
730930,2021-01-05,B,0,0
651597,2021-01-10,A,0,0
639873,2021-01-05,B,0,0
754258,2021-01-13,A,0,0
637970,2021-01-05,B,0,0
775443,2021-01-19,A,1,60000
944366,2021-01-09,A,0,0
909865,2021-01-09,A,0,0
672248,2021-01-04,B,0,0
706238,2021-01-05,A,0,0
897881,2021-01-09,B,0,0
740991,2021-01-12,B,0,0
874943,2021-01-19,A,0,0
838264,2021-01-15,A,0,0
685634,2021-01-03,B,0,0
767540,2021-01-07,A,0,0
890774,2021-01-08,B,0,0
918631,2021-01-16,A,1,10000
918313,2021-01-18,A,0,0
789707,2021-01-06,A,0,0
757089,2021-01-07,A,0,0
664722,2021-01-18,B,0,0
923287,2021-01-14,B,1,100000
755937,2021-01-17,B,0,0
910706,2021-01-07,B,1,150000
890899,2021-01-14,A,0,0
920538,2021-01-06,B,0,0
820272,2021-01-06,A,0,0
692046,2021-01-05,A,0,0
895590,2021-01-20,B,0,0
890449,2021-01-22,A,0,0
737550,2021-01-02,B,0,0
827996,2021-01-07,A,0,0
927714,2021-01-18,A,0,0
668327,2021-01-13,A,0,0
779731,2021-01-16,B,0,0
890954,2021-01-15,A,0,0
905275,2021-01-07,A,0,0
733766,2021-01-11,A,0,0
705870,2021-01-05,A,0,0
774821,2021-01-08,A,0,0
909240,2021-01-02,B,0,0
933836,2021-01-18,A,0,0
881524,2021-01-10,B,0,0
645678,2021-01-13,B,0,0
791107,2021-01-11,B,0,0
870654,2021-01-11,B,0,0
704163,2021-01-23,B,0,0
773393,2021-01-20,B,0,0
660817,2021-01-08,A,0,0
756536,2021-01-21,B,0,0
669864,2021-01-10,A,0,0
938423,2021-01-07,A,0,0
746715,2021-01-18,A,0,0
711006,2021-01-19,B,0,0
656670,2021-01-20,B,0,0
698439,2021-01-17,A,0,0
842158,2021-01-19,B,0,0
924822,2021-01-03,A,0,0
716749,2021-01-06,A,0,0
857114,2021-01-06,B,0,0
792199,2021-01-09,A,0,0
788913,2021-01-23,B,0,0
925225,2021-01-10,B,0,0
775743,2021-01-23,A,0,0
799705,2021-01-22,B,0,0
751786,2021-01-03,A,0,0
638343,2021-01-07,B,0,0
885068,2021-01-23,B,0,0
890070,2021-01-02,A,0,0
779202,2021-01-04,A,0,0
766258,2021-01-11,B,0,0
727678,2021-01-21,B,1,100000
642502,2021-01-12,B,0,0
932561,2021-01-12,A,0,0
868536,2021-01-13,B,1,150000
691447,2021-01-16,B,0,0
652735,2021-01-23,A,0,0
650457,2021-01-06,B,0,0
807448,2021-01-03,A,0,0
738306,2021-01-05,B,1,100000
817276,2021-01-09,B,0,0
802216,2021-01-06,B,0,0
889615,2021-01-15,A,0,0
680492,2021-01-16,A,0,0
745077,2021-01-09,A,0,0
654557,2021-01-18,B,0,0
811124,2021-01-16,A,0,0
817948,2021-01-11,A,0,0
853013,2021-01-12,A,0,0
662013,2021-01-20,A,0,0
874171,2021-01-05,A,0,0
700453,2021-01-14,A,0,0
867243,2021-01-05,A,0,0
679416,2021-01-21,B,1,100000
723784,2021-01-15,A,0,0
867979,2021-01-22,A,0,0
696624,2021-01-19,B,0,0
812803,2021-01-18,B,0,0
816978,2021-01-21,B,0,0
800163,2021-01-06,A,1,10000
824030,2021-01-12,A,1,100000
726342,2021-01-20,A,0,0
739246,2021-01-24,A,1,10000
744846,2021-01-21,A,0,0
642082,2021-01-04,A,0,0
840470,2021-01-08,B,0,0
840890,2021-01-21,B,1,150000
934374,2021-01-09,B,0,0
809425,2021-01-10,A,0,0
890147,2021-01-04,A,0,0
750649,2021-01-06,A,0,0
683546,2021-01-14,A,0,0
824010,2021-01-20,B,0,0
663939,2021-01-23,B,0,0
638464,2021-01-10,B,0,0
655202,2021-01-18,A,0,0
880565,2021-01-20,B,0,0
937769,2021-01-10,A,0,0
944383,2021-01-03,A,0,0
877147,2021-01-22,B,0,0
789175,2021-01-06,A,0,0
905785,2021-01-14,B,0,0
717700,2021-01-17,A,0,0
801787,2021-01-07,B,0,0
661768,2021-01-06,A,0,0
803919,2021-01-19,B,1,150000
828674,2021-01-09,B,0,0
860224,2021-01-22,B,0,0
833727,2021-01-04,B,0,0
888277,2021-01-05,B,0,0
638858,2021-01-20,B,0,0
898096,2021-01-11,A,0,0
727268,2021-01-02,A,0,0
763060,2021-01-14,B,0,0
785594,2021-01-08,B,0,0
931003,2021-01-08,B,0,0
887397,2021-01-08,A,0,0
840329,2021-01-04,B,0,0
799439,2021-01-09,A,0,0
645776,2021-01-05,A,0,0
798033,2021-01-13,B,1,150000
843082,2021-01-14,B,0,0
780802,2021-01-24,B,0,0
717053,2021-01-04,B,0,0
735397,2021-01-22,B,0,0
788540,2021-01-02,B,0,0
936760,2021-01-23,A,0,0
807222,2021-01-22,A,1,10000
873226,2021-01-11,A,0,0
804166,2021-01-03,B,1,100000
725164,2021-01-21,B,1,10000
652127,2021-01-09,B,0,0
